Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,confidence_score,pred_label
-1.61757,-1.88114,-1.684,-1.90907,-0.901688,-0.784081,-1.61218,-1.94363,-0.454223,0.25421,1.2592,0.911071,2.46648,2.06875,0.901515,0.641894,DERMASON,1,DERMASON
7.53568,4.91874,4.19759,6.46255,0.158585,0.409878,7.49516,5.60114,0.791997,0.0273376,-0.0139304,-0.294974,-3.6665,-1.61706,-0.331213,-0.699031,BOMBAY,1,unknown
0.170194,0.502469,0.756872,-0.551631,1.57421,1.19548,0.176456,0.255718,-1.35583,-0.585612,-1.5346,-1.4551,0.500824,-1.14586,-1.40547,-0.610415,HOROZ,1,HOROZ
0.717397,0.937295,0.554859,0.921287,-0.0107864,0.269913,0.7391,0.793329,-0.643657,-1.58729,-1.25158,-0.105175,-0.977602,-0.56103,-0.145051,0.19037,BARBUNYA,1,unknown
1.57334,1.47138,1.11447,1.8037,0.00787612,0.286033,1.55266,1.56061,0.510456,0.567684,-0.534255,-0.105515,-1.64346,-0.800495,-0.145388,0.866359,CALI,1,CALI
1.49465,2.26644,1.04316,1.78835,-0.0582781,0.228063,1.54343,1.49323,-1.11636,-2.83433,-3.69598,-0.0576741,-1.61447,-0.75506,-0.098003,0.179611,BARBUNYA,1,unknown
2.08002,1.85159,1.52419,2.15409,0.207293,0.447638,2.06883,1.98125,-0.978109,-0.0224623,-0.546339,-0.310262,-1.85641,-1.01658,-0.34608,0.467964,BARBUNYA,1,CALI
1.85108,1.85707,1.20421,2.27295,-0.194841,0.100687,1.84515,1.7939,0.48516,-0.212917,-1.25351,0.0630358,-1.90223,-0.77406,0.0223821,-0.543283,BARBUNYA,1,CALI
-1.21607,-1.26893,-1.02393,-1.63452,-0.0253433,0.257213,-1.21195,-1.36311,0.62659,0.103087,0.318792,-0.0831847,1.99176,0.531197,-0.123293,0.463053,DERMASON,1,DERMASON
2.20253,1.91217,1.83833,2.00691,0.633454,0.737953,2.21717,2.07978,0.422166,-1.1569,-0.432253,-0.758353,-1.69855,-1.25253,-0.773411,-1.96578,CALI,1,CALI
-1.05907,-1.17648,-1.16954,-0.862496,-0.953106,-0.86859,-1.05438,-1.15399,-0.0214836,-0.062176,0.990038,0.976063,0.843417,1.34979,0.971302,0.614505,DERMASON,1,DERMASON
2.5723,2.27955,2.1227,2.2919,0.7255,0.792486,2.63825,2.37035,-1.09265,-3.1824,-0.8522,-0.861986,-1.84956,-1.35669,-0.86992,-2.96101,CALI,1,CALI
0.937066,1.112,0.844702,0.956292,0.30462,0.520031,0.949931,0.997972,0.603844,-1.06469,-1.19332,-0.419612,-0.993686,-0.80913,-0.451869,-0.212525,BARBUNYA,1,CALI
0.510866,0.514754,0.56218,0.459745,0.352546,0.554258,0.495542,0.595365,1.44557,0.739494,-0.0730485,-0.462852,-0.569728,-0.705807,-0.493433,-0.177736,SIRA,1,SIRA
-0.551876,-0.375855,-0.263355,-0.848747,0.392056,0.581802,-0.547184,-0.53024,-1.73138,-0.282518,-0.699898,-0.517467,0.883238,-0.293274,-0.545714,-0.884103,DERMASON,1,SIRA
8.98534,5.72331,4.75883,7.39813,0.138902,0.394316,8.91559,6.39015,1.48978,0.43612,-0.316975,-0.265323,-3.93209,-1.69377,-0.302322,-0.29844,BOMBAY,1,unknown
-0.584918,-0.683077,-0.874559,0.0744354,-1.20443,-1.33974,-0.58824,-0.568797,1.20215,0.471124,1.03922,1.32088,-0.237379,1.21613,1.3473,0.892953,SEKER,1,SEKER
0.604672,0.861903,0.774777,0.527074,0.561565,0.69352,0.662992,0.685978,-1.01965,-3.8226,-1.35694,-0.780582,-0.466904,-0.913915,-0.794185,-5.18903,HOROZ,1,unknown
-1.13488,-1.24876,-1.14975,-1.14356,-0.693618,-0.475219,-1.13165,-1.25388,-0.740591,0.156024,0.887509,0.642928,1.24181,1.10983,0.617222,0.240325,DERMASON,1,DERMASON
1.58142,2.13176,1.17176,1.75543,0.101319,0.364105,1.60585,1.56749,-0.955056,-1.63351,-3.02602,-0.215763,-1.59281,-0.861732,-0.253876,0.191904,BARBUNYA,1,unknown
0.790313,0.909653,0.531009,1.11296,-0.174194,0.120649,0.793841,0.861909,1.3347,-0.513925,-0.840029,0.0700594,-1.13857,-0.478469,0.0294232,0.495372,BARBUNYA,1,unknown
1.38501,1.58399,0.507313,2.52673,-1.03497,-1.01084,1.43647,1.39837,0.548318,-3.00953,-1.61997,1.05976,-2.06116,-0.0435422,1.06168,-0.163294,BARBUNYA,1,unknown
0.792941,1.04524,0.454435,1.2705,-0.367686,-0.0772281,0.813401,0.864368,0.45322,-1.50581,-1.43943,0.261479,-1.24221,-0.360048,0.222865,-0.0579057,BARBUNYA,1,unknown
-0.753414,-0.861432,-1.00833,-0.185281,-1.21197,-1.35558,-0.753948,-0.769618,-0.0230137,0.312906,1.08843,1.33116,0.0318963,1.38008,1.35866,0.885979,SEKER,1,SEKER
0.522821,0.781788,0.933507,-0.0520143,1.29333,1.07929,0.522008,0.60698,-2.012,-0.191891,-1.32371,-1.23712,-0.0770431,-1.13197,-1.21197,-0.033749,HOROZ,1,HOROZ
-0.891693,-0.809801,-0.683102,-1.19208,0.0845834,0.350437,-0.887831,-0.940072,0.0422053,-0.0586095,-0.286893,-0.185747,1.29296,0.169239,-0.224437,0.701084,DERMASON,1,DERMASON
8.35162,5.4552,4.08938,7.76524,-0.446306,-0.165124,8.30608,6.05146,0.243522,0.0433503,-0.411301,0.314084,-4.00828,-1.45338,0.276546,-1.27697,BOMBAY,1,unknown
-0.471668,-0.581975,-0.913739,0.50798,-1.51884,-2.11495,-0.476305,-0.437704,0.239893,0.516177,1.11295,1.78127,-0.648236,1.55483,1.86438,0.918837,SEKER,1,SEKER
-1.02031,-0.998331,-0.686457,-1.54077,0.442573,0.616166,-1.02217,-1.10367,-0.676645,0.656338,0.00755332,-0.546542,1.86801,-0.0148189,-0.573447,-0.256211,DERMASON,1,DERMASON
-0.360454,0.00206889,0.47564,-1.35543,2.1273,1.38711,-0.351653,-0.311775,-2.9825,-0.690338,-1.66864,-1.84788,1.63063,-1.18267,-1.74439,-1.57226,HOROZ,1,HOROZ
0.137218,0.153736,0.107096,0.326824,-0.11565,0.175863,0.139209,0.221897,0.392456,-0.27632,0.0983979,-0.0246946,-0.427913,-0.292992,-0.0652298,-0.75219,SIRA,1,SIRA
-0.169294,-0.233622,-0.274072,0.152691,-0.474338,-0.197618,-0.179748,-0.101324,1.33793,0.802283,0.722466,0.391934,-0.297408,0.150163,0.356404,0.368284,SIRA,1,SIRA
0.747483,1.0382,0.400337,1.25738,-0.420468,-0.135722,0.756401,0.821706,-0.488273,-0.827255,-1.58049,0.32143,-1.2342,-0.305801,0.284061,0.00463971,BARBUNYA,1,unknown
0.93411,1.33804,0.772389,1.12932,0.0925467,0.356957,0.983563,0.995256,-1.2524,-3.11065,-2.14737,-0.264472,-1.07882,-0.720966,-0.301492,-1.93256,BARBUNYA,1,unknown
1.11062,1.10119,0.60478,1.69416,-0.469983,-0.192528,1.11919,1.15567,-0.387066,-0.835161,-0.502177,0.396019,-1.56515,-0.38105,0.360608,0.68737,BARBUNYA,1,unknown
1.33889,1.41828,0.603927,2.2102,-0.770703,-0.583894,1.35616,1.35812,0.409761,-1.29607,-1.09266,0.743436,-1.89137,-0.234767,0.723099,0.49182,BARBUNYA,1,unknown
0.40287,0.417477,0.467145,0.343577,0.327954,0.536808,0.390708,0.489542,-0.2886,0.589691,-0.0532045,-0.426615,-0.479324,-0.648291,-0.458611,0.338935,SIRA,1,SIRA
7.98737,5.23969,4.15312,7.13014,-0.157448,0.136649,7.95439,5.85249,1.40401,-0.174701,-0.30328,0.0207118,-3.85505,-1.53558,-0.0199628,-0.666833,BOMBAY,1,unknown
7.10692,4.6785,3.5998,6.82868,-0.415432,-0.130051,7.05033,5.35753,1.27678,0.43507,0.064523,0.314819,-3.78369,-1.3606,0.277298,-0.0317875,BOMBAY,1,unknown
2.27433,2.15707,2.18054,1.66215,1.25862,1.06388,2.29832,2.13698,-0.74176,-1.54938,-1.19595,-1.2648,-1.46214,-1.484,-1.23675,-2.20499,CALI,1,CALI
0.00531128,-0.0319294,-0.0270782,0.208841,-0.196837,0.0987441,0.00493833,0.0848146,-0.421903,-0.0630786,0.476468,0.0687887,-0.326306,-0.170636,0.0281491,-0.410397,SIRA,1,SIRA
-0.317558,-0.459049,-0.843301,0.83372,-1.61431,-2.40955,-0.323056,-0.263908,0.79032,0.493622,1.28077,1.92831,-0.926126,1.56337,2.03315,0.854483,SEKER,1,SEKER
0.672793,0.664202,0.678339,0.625909,0.362299,0.561112,0.656989,0.751048,-0.631839,0.68624,-0.133117,-0.461076,-0.73055,-0.75573,-0.491728,0.22874,SIRA,1,SIRA
-0.734758,-0.777678,-0.673061,-0.748738,-0.308382,-0.0139151,-0.733549,-0.747023,-0.66942,0.128901,0.634856,0.219814,0.691849,0.377092,0.180506,0.761172,DERMASON,1,DERMASON
-1.06833,-1.1311,-1.00252,-1.19424,-0.417557,-0.132441,-1.06845,-1.16609,-0.203404,0.499307,0.569022,0.330539,1.30645,0.752751,0.293385,0.444273,DERMASON,1,DERMASON
0.133802,0.475921,0.843817,-0.740183,1.91718,1.31944,0.13327,0.218383,1.53061,-0.0954557,-1.57291,-1.68883,0.732316,-1.2537,-1.60866,-0.593315,HOROZ,1,HOROZ
0.556718,0.872459,0.923904,0.26912,0.974362,0.927888,0.641367,0.639805,-2.45848,-5.44851,-1.59514,-1.16518,-0.163248,-1.10419,-1.14726,-6.90917,HOROZ,1,unknown
1.47908,1.49595,0.701874,2.32211,-0.73249,-0.52923,1.49185,1.47983,0.24326,-1.06832,-0.952175,0.706606,-1.96733,-0.301313,0.684206,0.826574,BARBUNYA,1,unknown
0.411279,0.422312,0.41262,0.458362,0.166826,0.41634,0.403747,0.497841,0.70871,0.280174,-0.0400413,-0.28299,-0.575587,-0.564561,-0.319544,0.0436291,SIRA,1,SIRA
-0.976039,-1.06528,-1.01901,-0.857021,-0.731857,-0.528338,-0.979238,-1.04678,0.833757,0.766765,0.844317,0.684482,0.856548,0.985029,0.660896,0.0866571,DERMASON,1,DERMASON
-0.258765,-0.392622,-0.60709,0.516173,-1.14321,-1.21507,-0.267863,-0.198916,0.184093,0.754106,1.20588,1.23204,-0.650001,0.88189,1.2495,0.743448,SEKER,1,SEKER
2.16147,1.99978,1.01196,3.21958,-0.895385,-0.773964,2.16579,2.04689,1.36644,-0.711785,-0.905361,0.885962,-2.43709,-0.379669,0.874646,0.0583784,BARBUNYA,1,unknown
0.216309,0.293721,0.323743,0.146286,0.307876,0.522385,0.21409,0.302721,-0.325717,-0.00462883,-0.274811,-0.41822,-0.277278,-0.576207,-0.450529,-0.0459072,SIRA,1,SIRA
1.34849,1.63023,1.83636,0.445951,1.95812,1.33308,1.34693,1.36651,-2.29446,-0.332051,-1.91841,-1.73837,-0.512681,-1.5375,-1.65116,-1.54915,HOROZ,1,HOROZ
-1.22297,-1.32035,-1.14331,-1.45254,-0.405556,-0.118985,-1.22041,-1.3725,-0.273448,0.303662,0.650043,0.314073,1.70155,0.895703,0.276536,0.331596,DERMASON,1,DERMASON
1.62964,1.65323,1.57473,1.34944,0.839108,0.856374,1.67648,1.60845,-0.0471643,-2.69307,-1.118,-0.94407,-1.22943,-1.23617,-0.945741,-2.49875,CALI,1,CALI
0.302101,1.08949,1.33365,-0.950972,2.92079,1.59815,0.333707,0.389283,-3.47973,-2.30388,-3.45702,-2.30727,1.0286,-1.58038,-2.12489,-1.12296,HOROZ,1,unknown
1.83072,1.56741,1.16651,2.28558,-0.240736,0.0553679,1.82475,1.77703,0.894208,-0.207435,-0.110265,0.11773,-1.91591,-0.739533,0.0773193,-0.311788,CALI,1,CALI
10.2132,6.7664,5.42491,8.22318,0.231456,0.465983,10.5787,7.02187,-1.10496,-6.90158,-1.50264,-0.504108,-4.04045,-1.82896,-0.532948,-5.91966,BOMBAY,1,unknown
-0.469171,-0.542388,-0.751244,0.184668,-1.11529,-1.16049,-0.473787,-0.434848,0.244015,0.51266,0.862766,1.19399,-0.340982,1.00488,1.20781,0.73981,SEKER,1,SEKER
9.50909,6.17987,5.50482,6.98061,0.830084,0.851431,9.41265,6.66338,1.74007,0.852725,-0.875295,-0.911989,-3.79907,-1.91763,-0.916173,-1.53171,BOMBAY,1,unknown
3.60469,3.42401,2.52153,3.28048,0.465667,0.631566,3.5795,3.13423,0.855487,0.197425,-2.32175,-0.549298,-2.47613,-1.36258,-0.576072,0.429578,BARBUNYA,1,unknown
0.932402,1.21213,1.53807,-0.0368142,2.08387,1.37359,0.913717,0.993687,-3.01255,0.73112,-1.63984,-1.76533,-0.120344,-1.47408,-1.6742,0.772463,HOROZ,1,HOROZ
7.76008,5.24742,4.35443,6.48606,0.259324,0.486832,7.72574,5.72667,-0.420833,-0.126095,-0.645435,-0.380421,-3.68027,-1.66072,-0.414066,-0.325541,BOMBAY,1,unknown
1.13828,1.40095,1.73113,0.126522,2.15968,1.39704,1.11725,1.18049,0.316018,0.765643,-1.70038,-1.824,-0.27034,-1.53726,-1.72414,0.330001,HOROZ,1,HOROZ
1.57617,1.48542,1.33135,1.56207,0.40897,0.593412,1.57319,1.56301,-0.773255,-0.302164,-0.585823,-0.547011,-1.41447,-1.03235,-0.573894,-1.42554,CALI,1,CALI
1.68719,2.0366,1.07406,2.13471,-0.244115,0.0519789,1.71566,1.65706,1.08273,-1.81282,-2.40172,0.132063,-1.83411,-0.697292,0.0917556,0.0768505,BARBUNYA,1,unknown
1.65283,1.712,0.967657,2.22493,-0.407246,-0.120873,1.66363,1.62808,-0.545766,-0.976287,-1.28275,0.323035,-1.90274,-0.580255,0.285703,0.584583,BARBUNYA,1,unknown
2.1413,2.45653,1.63777,2.10045,0.360149,0.559604,2.19038,2.03068,-1.57241,-2.63494,-2.60949,-0.457834,-1.81814,-1.10062,-0.488617,0.277163,BARBUNYA,1,unknown
1.5024,2.07454,1.04574,1.78976,-0.0564405,0.229705,1.5455,1.49989,0.522872,-2.55495,-3.05638,-0.0527837,-1.62222,-0.754288,-0.0931487,0.427684,BARBUNYA,1,unknown
0.438803,0.47083,0.519361,0.352242,0.386957,0.57828,0.432021,0.524935,0.952639,0.219914,-0.168657,-0.486141,-0.480657,-0.695705,-0.515756,0.13103,SIRA,1,SIRA
0.574782,0.764294,0.842174,0.196394,0.935847,0.908003,0.592694,0.657235,0.170845,-1.3708,-1.02953,-0.969855,-0.313652,-1.00724,-0.969447,-0.426805,SIRA,1,SIRA
-0.789216,-0.86929,-0.748314,-0.766494,-0.40426,-0.117538,-0.79552,-0.813239,1.4742,0.922346,0.877234,0.311448,0.732161,0.493966,0.273852,0.289118,DERMASON,1,DERMASON
-0.467398,-0.348476,-0.336258,-0.558249,0.0148191,0.291984,-0.464104,-0.432819,-1.01453,-0.18759,-0.346454,-0.113473,0.455785,-0.0541255,-0.153251,0.827929,SIRA,1,DERMASON
2.87198,3.02935,1.79655,3.19039,-0.152333,0.141503,2.84824,2.59887,0.504686,0.308018,-2.68518,0.0371302,-2.42403,-0.989122,-0.00355367,0.123731,BARBUNYA,1,unknown
-0.710781,-0.628666,-0.573845,-0.819635,-0.0988751,0.191317,-0.696883,-0.718119,-1.09972,-1.11674,-0.183565,-0.0245415,0.815863,0.165953,-0.0650775,-0.119443,SIRA,1,SIRA
6.15302,3.98716,2.5897,7.27846,-1.26666,-1.47404,6.06647,4.79632,0.694506,1.3415,0.729168,1.39113,-3.91173,-0.795479,1.42509,0.329849,BOMBAY,1,unknown
-1.36302,-1.57921,-1.48039,-1.33774,-1.05672,-1.05033,-1.35991,-1.56726,0.537026,0.350377,1.40942,1.12112,1.49913,1.88956,1.1283,0.93116,DERMASON,1,DERMASON
1.224,1.83257,1.25467,0.918705,0.817343,0.844415,1.27534,1.25691,-1.12487,-3.07411,-3.04442,-0.857445,-0.975726,-1.11088,-0.86571,0.197613,BARBUNYA,1,unknown
9.06213,5.67681,4.97588,7.14595,0.393462,0.582771,8.97943,6.43058,0.239696,0.668728,-0.0883206,-0.500076,-3.86791,-1.77303,-0.529092,-0.174356,BOMBAY,1,unknown
0.403396,0.503701,0.494609,0.315238,0.386281,0.577813,0.393612,0.490061,-1.80792,0.432123,-0.496567,-0.489607,-0.440871,-0.685848,-0.519074,-0.0242372,SIRA,1,SIRA
-1.00902,-1.02041,-0.924758,-1.143,-0.34178,-0.0492661,-1.0039,-1.08909,-0.496837,-0.136413,0.252437,0.249666,1.22929,0.626145,0.210841,0.532243,DERMASON,1,DERMASON
1.00519,1.54123,0.717963,1.29501,-0.0859255,0.203138,1.04289,1.06027,-0.794303,-2.43426,-2.68745,-0.0329881,-1.26378,-0.607815,-0.0734798,0.0551177,BARBUNYA,1,unknown
-0.251736,-0.159131,-0.202799,-0.138175,-0.155021,0.138954,-0.251854,-0.191192,0.183317,0.0159163,-0.196581,0.00507028,0.0523053,-0.087678,-0.0355752,-1.14405,SIRA,1,SIRA
-0.721423,-0.705738,-0.697823,-0.65001,-0.428143,-0.144401,-0.713796,-0.730929,0.38561,-0.506447,0.243255,0.335772,0.589584,0.462026,0.298744,0.211441,SIRA,1,DERMASON
0.389469,0.254431,-0.24658,1.56486,-1.32273,-1.60225,0.380766,0.476295,0.174336,0.36691,0.779293,1.48985,-1.48324,0.697221,1.53507,0.938697,SEKER,1,SEKER
-0.903846,-0.999943,-1.23679,-0.208665,-1.5079,-2.08332,-0.90242,-0.955314,0.277994,0.20714,0.941291,1.76587,0.0543883,1.98225,1.84681,0.962937,SEKER,1,SEKER
1.64002,1.55038,1.52086,1.39476,0.743476,0.80284,1.65879,1.61724,0.867434,-1.35709,-0.655392,-0.831589,-1.30102,-1.18502,-0.841703,-1.19445,CALI,1,CALI
-0.453471,-0.492127,-0.535805,-0.180934,-0.572718,-0.316796,-0.459908,-0.416915,0.749657,0.663224,0.633706,0.518737,0.0276007,0.421024,0.487529,0.875434,SIRA,1,SIRA
1.02503,0.938657,0.560232,1.59272,-0.455707,-0.175953,1.01448,1.07832,0.691184,0.232673,-0.0590542,0.37239,-1.48806,-0.368252,0.33631,0.418244,BARBUNYA,1,CALI
-1.27184,-1.42355,-1.33505,-1.27925,-0.871728,-0.736445,-1.26811,-1.43958,-0.0440973,0.193032,1.01291,0.871565,1.42549,1.49885,0.859262,0.586632,DERMASON,1,DERMASON
0.713521,0.74227,0.584538,0.852066,0.0751496,0.342673,0.706501,0.789665,1.14132,0.134289,-0.351021,-0.18114,-0.931333,-0.605255,-0.219911,0.528831,CALI,1,SIRA
0.415877,0.334913,0.25126,0.716558,-0.225924,0.0701395,0.402908,0.502375,1.36519,0.636276,0.453683,0.124345,-0.816879,-0.3092,0.0839797,0.494637,SIRA,1,SIRA
-0.879671,-1.05966,-1.19216,-0.223227,-1.43767,-1.88937,-0.885249,-0.925038,0.459482,0.93279,1.58637,1.66071,0.0688195,1.84342,1.7273,1.00076,SEKER,1,SEKER
-0.451041,-0.344713,-0.329638,-0.493941,-0.0321194,0.251263,-0.443641,-0.414143,0.587279,-0.552557,-0.269794,-0.0935101,0.416086,-0.0490238,-0.133515,-0.167853,SIRA,1,SIRA
0.697886,1.09519,1.37592,-0.279046,2.13614,1.38983,0.692429,0.774866,-1.12172,0.0449244,-2.00783,-1.80511,0.14741,-1.44443,-1.70809,0.499685,HOROZ,1,HOROZ
-1.09179,-1.21586,-1.20756,-0.88915,-0.989518,-0.930645,-1.09317,-1.19685,-0.637614,0.668741,1.01117,1.01251,0.892379,1.4229,1.01058,0.251183,DERMASON,1,DERMASON
2.19957,2.38472,1.32702,2.75039,-0.351446,-0.0596433,2.25803,2.07741,-0.227898,-3.0132,-2.21754,0.231858,-2.17832,-0.760112,0.192736,-0.4831,BARBUNYA,1,unknown
-0.315127,-0.383312,-0.407732,-0.0133696,-0.526699,-0.260024,-0.320796,-0.261207,1.11658,0.506474,0.79832,0.457421,-0.137957,0.284551,0.42396,0.581664,SIRA,1,DERMASON
-0.0324608,0.243958,0.437013,-0.561722,1.12675,1.00305,-0.0231423,0.0450125,-2.79291,-0.77766,-1.22233,-1.13912,0.53414,-0.910678,-1.12371,-1.18103,HOROZ,1,HOROZ
0.33383,0.665744,0.753367,-0.169012,1.16737,1.02219,0.349006,0.421013,-1.40089,-1.20636,-1.5801,-1.17394,0.0918455,-1.04674,-1.15516,-1.32665,HOROZ,1,HOROZ
9.17729,5.60308,4.23844,8.53761,-0.626573,-0.385647,9.09995,6.49097,0.36706,0.551965,0.272215,0.543035,-4.20303,-1.42358,0.512805,-0.473257,BOMBAY,1,unknown
1.23051,1.3871,0.497289,2.18806,-0.867846,-0.730357,1.25423,1.26267,0.926782,-1.6382,-1.32953,0.849674,-1.86507,-0.130462,0.835904,0.00517844,BARBUNYA,1,unknown
0.832224,0.746496,0.623717,1.04359,-0.018097,0.263549,0.814434,0.90103,-0.871944,0.727257,0.119391,-0.0826368,-1.09207,-0.584311,-0.122751,0.751602,BARBUNYA,1,SIRA
-0.498732,-0.128121,-0.688207,-0.019213,-0.895213,-0.773689,-0.487924,-0.468763,0.534379,-0.844221,-1.7528,0.899816,-0.130483,0.769776,0.889464,0.538201,SEKER,1,SEKER
0.866777,1.10246,0.889498,0.7856,0.490706,0.648048,0.918752,0.933124,-0.912418,-3.28662,-1.41192,-0.621244,-0.814187,-0.900479,-0.644387,-1.4717,BARBUNYA,1,unknown
0.640342,0.826031,1.05533,0.13364,1.27157,1.06966,0.669706,0.720126,-0.516951,-2.0607,-1.04988,-1.29736,-0.160058,-1.19226,-1.26583,-3.12764,HOROZ,1,HOROZ
1.71675,1.74955,1.69569,1.30892,1.00758,0.944745,1.71366,1.68192,1.23073,-0.321643,-1.23508,-1.05826,-1.22384,-1.30492,-1.05031,-1.66482,CALI,1,CALI
-0.257714,-0.225426,-0.195124,-0.218207,-0.0789655,0.209452,-0.262182,-0.19776,0.141152,0.373881,0.16008,-0.0295748,0.0829524,-0.109169,-0.0700851,0.440199,DERMASON,1,SIRA
1.56894,1.50902,0.955211,2.06616,-0.325481,-0.0319169,1.57493,1.55685,0.810395,-0.739141,-0.71127,0.237467,-1.80876,-0.607712,0.198436,0.730391,BARBUNYA,1,unknown
-0.915604,-0.908019,-0.705081,-1.21336,0.0707975,0.339077,-0.910876,-0.970104,0.211423,-0.138985,0.194967,-0.185945,1.34449,0.187056,-0.224631,0.191825,DERMASON,1,DERMASON
-0.776012,-0.822757,-0.737901,-0.752074,-0.401124,-0.114043,-0.77822,-0.797111,0.000366209,0.49628,0.64724,0.314571,0.704989,0.486258,0.277045,0.524364,DERMASON,1,DERMASON
-0.405255,-0.523185,-0.769117,0.432842,-1.29407,-1.53584,-0.408137,-0.362181,0.838015,0.322271,1.15048,1.4253,-0.556443,1.16315,1.46306,0.171848,SEKER,1,SEKER
1.61269,1.74441,0.987756,2.10982,-0.318129,-0.024152,1.62051,1.59408,-0.376736,-0.830964,-1.53537,0.223702,-1.83046,-0.626915,0.184452,0.521844,BARBUNYA,1,unknown
1.28693,1.59687,0.926539,1.5666,-0.0379475,0.246126,1.31491,1.31251,1.2998,-1.85054,-1.98608,-0.090032,-1.45089,-0.719731,-0.130073,-0.255466,BARBUNYA,1,unknown
2.24713,1.91534,1.01306,3.39863,-0.980016,-0.914269,2.23867,2.11536,1.2379,-0.174153,-0.314024,0.991655,-2.52289,-0.337867,0.988095,-0.0361145,BARBUNYA,1,unknown
1.79393,1.58316,1.40322,1.85525,0.2808,0.502677,1.78505,1.74645,1.11361,-0.0641526,-0.298149,-0.416242,-1.62858,-1.01228,-0.448623,-0.91968,CALI,1,CALI
-0.0975601,-0.286685,-0.590526,0.953373,-1.38073,-1.7428,-0.113517,-0.0241807,0.681559,1.18229,1.4822,1.56314,-1.01511,1.05791,1.61724,0.574913,SEKER,1,SEKER
1.89989,2.1679,1.25312,2.29092,-0.156078,0.137951,1.90648,1.83421,0.824961,-0.792679,-2.26831,0.0210213,-1.91146,-0.807739,-0.0196537,-0.603965,BARBUNYA,1,unknown
-1.34896,-1.46645,-1.3552,-1.49489,-0.716583,-0.506937,-1.33706,-1.54735,-0.922976,-0.845153,0.6099,0.658339,1.79065,1.38104,0.633402,-0.180889,DERMASON,1,DERMASON
2.84196,2.73292,1.40531,3.84357,-0.837812,-0.683877,2.85321,2.57624,0.400401,-1.02512,-1.8004,0.806023,-2.72584,-0.581344,0.789444,-0.20338,BARBUNYA,1,unknown
2.1346,2.13025,1.365,2.51663,-0.179351,0.115687,2.13706,2.02529,1.35764,-0.628838,-1.48231,0.0746588,-2.07143,-0.830105,0.0340363,0.466896,BARBUNYA,1,unknown
1.71583,1.79374,0.662262,2.91592,-1.07681,-1.08748,1.7278,1.68115,0.078412,-1.03345,-1.41279,1.14395,-2.29896,-0.0943603,1.15316,0.797733,BARBUNYA,1,unknown
2.11286,2.75244,1.67513,1.99905,0.468358,0.633348,2.15294,2.00778,-0.176547,-2.2569,-3.60174,-0.560606,-1.74923,-1.14472,-0.586838,0.0884429,BARBUNYA,1,unknown
-0.802748,-0.812126,-0.670144,-0.950725,-0.1246,0.167552,-0.801394,-0.829818,0.203249,0.153086,0.378141,0.0234701,0.957994,0.269209,-0.0172076,0.671226,DERMASON,1,DERMASON
3.00244,2.84709,2.01055,3.05488,0.125521,0.383635,3.02441,2.69653,-1.27351,-1.42434,-1.80545,-0.230396,-2.36469,-1.13818,-0.268201,0.522268,BARBUNYA,1,unknown
-0.433239,-0.175255,0.142169,-1.12509,1.30793,1.0857,-0.424856,-0.393885,-0.148212,-0.641695,-1.13328,-1.26808,1.2594,-0.831665,-1.23969,-0.849294,HOROZ,1,HOROZ
-0.719846,-0.725017,-0.510677,-0.96768,0.13394,0.390365,-0.720961,-0.72903,0.948593,0.348784,0.382899,-0.237573,0.98519,0.0093257,-0.275221,0.558423,DERMASON,1,DERMASON
2.62255,2.56218,1.43397,3.35123,-0.57245,-0.31646,2.65355,2.40909,1.03094,-1.79941,-1.7513,0.498012,-2.50442,-0.705079,0.466009,0.157693,BARBUNYA,1,unknown
-0.439873,-0.533582,-0.67939,0.130325,-0.986038,-0.924632,-0.449515,-0.401427,0.497665,0.935528,0.995228,1.02266,-0.288035,0.831842,1.02155,0.747741,SEKER,1,SEKER
0.875185,1.1164,0.712845,1.00714,0.112176,0.3729,0.88357,0.940912,0.551887,-0.806656,-1.44104,-0.220615,-1.05292,-0.678474,-0.258627,0.404374,BARBUNYA,1,unknown
2.4082,2.06323,1.25116,3.23278,-0.680477,-0.457312,2.4098,2.24262,0.228995,-0.618567,-0.454379,0.644682,-2.46239,-0.578457,0.619062,0.847729,BARBUNYA,1,unknown
2.95856,2.72369,1.90239,3.14692,-0.0292796,0.25376,2.95514,2.6638,-0.983861,-0.478033,-1.48963,-0.0746935,-2.4142,-1.05777,-0.114881,0.630166,BARBUNYA,1,unknown
2.70657,2.35832,2.40721,2.0018,1.23189,1.05185,2.6857,2.47347,-0.135857,0.236904,-0.796501,-1.19483,-1.74345,-1.51443,-1.17398,-0.191666,CALI,1,CALI
1.45839,1.57805,0.997769,1.81591,-0.124608,0.167544,1.47849,1.46198,0.443022,-1.43268,-1.35934,-0.00812067,-1.61458,-0.718384,-0.0487262,-0.482927,BARBUNYA,1,CALI
6.72361,4.51113,3.74165,6.04138,0.0193696,0.295871,6.66714,5.13534,0.594798,0.494433,-0.0241503,-0.135659,-3.55484,-1.50209,-0.175149,0.174603,BOMBAY,1,unknown
